公告id	股东全称	股东简称	变动截止日期	变动价格	变动数量	变动后持股数	变动后持股比例
"4935738,""MingXiangCapitalI"	"Ltd."""		2016-06-01	8.96	10500000	17580426	0.0419
4936135	宁波裕人投资有限公司	裕人投资	2016-06-02	14.7	40000000	288135016	0.3593
4940195	中交西安筑路机械有限公司	中交西筑	2015-05-12	42.38	47100		
4940195	中交西安筑路机械有限公司	中交西筑	2015-05-13	40.13	30000		
4940195	中交西安筑路机械有限公司	中交西筑	2015-05-14	37.11	5800		
4940195	中交西安筑路机械有限公司	中交西筑	2015-05-18	39.15	43000		
4940195	中交西安筑路机械有限公司	中交西筑	2015-05-19	42.83	481049		
4940195	中交西安筑路机械有限公司	中交西筑	2015-05-20	47.5	200000		
4940195	中交西安筑路机械有限公司	中交西筑	2015-05-25	52.02	200000		
4940195	中交西安筑路机械有限公司	中交西筑	2015-05-26	56.22	40000		
4940195	中交西安筑路机械有限公司	中交西筑	2015-05-27	58.73	260000		
4940195	中交西安筑路机械有限公司	中交西筑	2015-05-29	55.77	100000		
4940195	中交西安筑路机械有限公司	中交西筑	2015-06-01	57.68	150000		
4940195	中交西安筑路机械有限公司	中交西筑	2015-06-02	58.91	150000		
4940195	中交西安筑路机械有限公司	中交西筑	2015-06-08	56.41	100000		
4940195	中交西安筑路机械有限公司	中交西筑	2015-06-10	57.94	150000		
4940195	中交西安筑路机械有限公司	中交西筑	2015-06-11	58.71	215000		
4940195	中交西安筑路机械有限公司	中交西筑	2015-06-12	59.49	42000		
4940195	中交西安筑路机械有限公司	中交西筑	2015-06-15	55.21	93000		
4940195	中交西安筑路机械有限公司	中交西筑	2016-06-01	17.02	20000		
4940195	中交西安筑路机械有限公司	中交西筑	2016-06-02	17.01	20048		
4940195	中交西安筑路机械有限公司	中交西筑	2016-06-06	17.04	170000		
4948793	中通汽车工业集团有限责任公司		2007-10-31	9.07	1844647		
4948793	中通汽车工业集团有限责任公司		2016-06-15	37.73	2900000	65470644	0.2208
4952784	苏州国嘉创业投资有限公司	苏州国嘉创投	2016-06-16	108.32	470000	3337600	0.05
4955464	常州高新技术风险投资有限公司	常高新风投	2016-02-15	30.47	1000000		
4955464	常州高新技术风险投资有限公司	常高新风投	2016-02-16	32.24	1500000		
4955464	常州高新技术风险投资有限公司	常高新风投	2016-02-17	32.53	800000		
4955464	常州高新技术风险投资有限公司	常高新风投	2016-06-20	33.01	770000	7977231	0.0499
511772	烟台华益投资有限公司	华益投资	2013-11-14	14.78	40076470000		
511772	烟台华益投资有限公司	华益投资	2014-06-13	15.46	10000000000		
511772	烟台华益投资有限公司	华益投资	2014-06-17	15.36	20000000000		
511772	烟台华益投资有限公司	华益投资	2014-06-25	15.7	8475000000	8340000	0.0483
558696	北京玺萌置业有限公司	玺萌置业	2011-10-14	9.46	520000		
558696	北京玺萌置业有限公司	玺萌置业	2011-10-17	9.45	280000		
558696	北京玺萌置业有限公司	玺萌置业	2011-10-19	8.92	500000		
558696	北京玺萌置业有限公司	玺萌置业	2011-10-20	9.24	200000		
558696	北京玺萌置业有限公司	玺萌置业	2011-10-21	9.05	200000		
558696	大华大陆投资有限公司	大华大陆	2011-10-17	9.53	2248000		
558696	大华大陆投资有限公司	大华大陆	2011-10-20	9.13	100000		
558696	大华大陆投资有限公司	大华大陆	2011-10-24	9.29	4300000		
558696	中储发展股份有限公司	中储股份	2011-10-14	9.47	740000		
558696	中储发展股份有限公司	中储股份	2011-10-18	9.45	1456612		
558696	中储发展股份有限公司	中储股份	2011-10-20	9.27	970000		
558696	中储发展股份有限公司	中储股份	2011-10-24	9.3	1470000	531186651	0.3533
558702	大华大陆投资有限公司	大华大陆	2011-09-16	7.91	2348000		
558702	大华大陆投资有限公司	大华大陆	2011-09-20	8.13	3200000		
558702	大华大陆投资有限公司	大华大陆	2011-09-23	8.19	1400000		
558702	大华大陆投资有限公司	大华大陆	2011-09-26	8.31	2786884		
558702	大华大陆投资有限公司	大华大陆	2011-09-27	8.38	580000		
558702	大华大陆投资有限公司	大华大陆	2011-09-29	8.2	1002000		
558702	大华大陆投资有限公司	大华大陆	2011-10-12	8.58	1912906		
558702	大华大陆投资有限公司	大华大陆	2011-10-13	9.08	300000		
558702	中储发展股份有限公司	中储股份	2011-09-09	8.02	153043		
558702	中储发展股份有限公司	中储股份	2011-09-15	8.09	230000		
558702	中储发展股份有限公司	中储股份	2011-09-16	8	10000		
558702	中储发展股份有限公司	中储股份	2011-09-21	8.1	270000		
558702	中储发展股份有限公司	中储股份	2011-09-23	8.2	290000		
558702	中储发展股份有限公司	中储股份	2011-09-26	8.39	283107		
558702	中储发展股份有限公司	中储股份	2011-09-27	8.39	170000		
558702	中储发展股份有限公司	中储股份	2011-09-29	8.26	150000		
558702	中储发展股份有限公司	中储股份	2011-10-13	9.44	3000000	544171263	0.362
563312	联想投资有限公司	联想投资	2011-09-15	16.54	9700		
563312	联想投资有限公司	联想投资	2011-09-14	15.9	300000		
563312	联想投资有限公司	联想投资	2011-09-08	15.9	200000		
563312	联想投资有限公司	联想投资	2011-09-02	16.06	200000		
563312	联想投资有限公司	联想投资	2011-09-01	16.36	200000		
563312	联想投资有限公司	联想投资	2011-08-31	16.33	200000	3426000	0.05
563490	金倡投资有限公司	金倡投资	2011-04-08	25.15	3800000	78100000	0.3677
563534	泛海能源投资股份有限公司		2011-05-23	9.7	41179462	99401966	0.0436
570594	谭永良		2014-06-18	17.09	5175300	54500000	0.4504
570594	大连乾诚科技发展有限公司	乾诚科技	2014-06-18	17.63	498000	655473	0.0054
572314	中国高新投资集团公司	中国高新	2012-10-10	4.02	84900		
572314	中国高新投资集团公司	中国高新	2012-11-12	3.7	500000		
572314	中国高新投资集团公司	中国高新	2012-11-12	3.56	500000		
572314	中国高新投资集团公司	中国高新	2012-12-07	3.38	5000000		
572314	中国高新投资集团公司	中国高新	2012-12-10	3.5	10000000	102715100	0.0652
572849	阳光凯迪新能源集团有限公司	阳光凯迪	2012-11-16	7	7040000	40760000	0.1693
573999	天津达晨创世股权投资基金合伙企业(有限合伙)	达晨创世	2012-09-30	8.75	600000	4443912	0.0252
573999	天津达晨盛世股权投资基金合伙企业(有限合伙)	达晨盛世	2012-10-31	8.89	350000	4047307	0.0229
574371	汕头市华宇投资控股有限公司	华宇投资	2012-09-13	22.95	500000		
574371	汕头市华宇投资控股有限公司	华宇投资	2012-09-14	22.82	300000	4980000	0.0498
58381	河南惠众投资有限公司	惠众投资	2009-06-18		1290000		
58381	河南惠众投资有限公司	惠众投资	2010-05-04		4163190		
58381	河南惠众投资有限公司	惠众投资	2010-11-11		2321534	67142132	0.0639
606025	浙江富春江旅游股份有限公司	浙江富春江	2014-04-30		15728862		
606025	浙江富春江旅游股份有限公司	浙江富春江	2014-05-06		9000000	13546766	0.0314
607580	长和投资有限公司	长和投资	2014-05-06	9.29	10000000	70889379	0.0821
608621	烟台恒邦集团有限公司	恒邦集团	2014-05-05	12.02	6760000	170840000	0.3753
6342494	长海县獐子岛投资发展中心	投资发展中心	2016-06-29	8.12	11948800	277930000	0.3908
6414517	宜安实业有限公司	宜安实业	2016-06-30	16.2	20000000	199140000	0.4939
6416043	山西国际电力集团有限公司		2016-06-22		300000		
6416043	山西国际电力集团有限公司		2016-06-24		300000		
6416043	山西国际电力集团有限公司		2016-06-27		6135960		
6416043	山西国际电力集团有限公司		2016-06-28		14900000		
6416043	山西国际电力集团有限公司		2016-06-29		19179690		
6416777	北京航天产业投资基金(有限合伙)	航天基金	2016-06-29	44.08	8000000	8200000	0.0342
65093	广州高金技术产业集团有限公司	广州高金	2014-05-14	4.55	5200000		
65093	广州高金技术产业集团有限公司	广州高金	2014-05-14	4.55	5000000		
65093	广州高金技术产业集团有限公司	广州高金	2014-05-14	4.55	1880000	141049240	0.3517
65093	冼燃		2014-04-28	4.79	1000000		
65093	冼燃		2014-04-29	4.56	1200000		
65093	冼燃		2014-04-30	4.55	850000		
65093	冼燃		2014-05-05	4.54	1100000		
65093	冼燃		2014-05-06	4.57	1200000		
65093	冼燃		2014-05-07	4.59	1200000		
65093	冼燃		2014-05-08	4.44	1371300	7921460	0.0198
719618	天津达晨创富股权投资基金中心(有限合伙)	达晨创投	2013-02-28	35.1	39000		
719618	天津达晨创富股权投资基金中心(有限合伙)	达晨创投	2013-03-01	36.05	111000		
719618	天津达晨创富股权投资基金中心(有限合伙)	达晨创投	2013-03-04	36.7	6000		
719618	天津达晨创富股权投资基金中心(有限合伙)	达晨创投	2013-03-05	36.7	10000		
719618	天津达晨创富股权投资基金中心(有限合伙)	达晨创投	2013-05-20	33.92	295560		
719618	天津达晨创富股权投资基金中心(有限合伙)	达晨创投	2013-05-21	34.57	38440		
719618	天津达晨创富股权投资基金中心(有限合伙)	达晨创投	2013-05-24	34.36	31144		
719618	天津达晨创富股权投资基金中心(有限合伙)	达晨创投	2013-05-27	34.97	89856		
719618	天津达晨创富股权投资基金中心(有限合伙)	达晨创投	2013-07-15	21.92	400000		
719618	天津达晨创富股权投资基金中心(有限合伙)	达晨创投	2013-07-16	23.58	464614	4803886	0.0459
73711	上海华信石油集团有限公司	上海华信	2015-03-04	9.01	13970000		
73711	上海华信石油集团有限公司	上海华信	2015-03-03	10.05	2028200	54326700	0.0261
756140	深圳市纺织(集团)股份有限公司		2014-04-10	9.92	1956090	2502594	0.0148
7906	中国科学院福建物质结构研究所	物构所	2014-06-04	7.9989	2850000	89780360	0.315
800144	上海锦江国际酒店发展股份有限公司	锦江股份	2013-11-27	9.45	10700000		
800144	上海锦江国际酒店发展股份有限公司	锦江股份	2014-03-28	8.41	14230000	82000000	0.0346
81747	通联创业投资股份有限公司	通联创业	2015-03-03	15.25	340000	6380000	0.0498
83689	中国五矿股份有限公司	五矿股份	2015-03-02	34.42	9964569	175135721	0.1785
85295	雷岩投资有限公司	雷岩投资	2015-02-13	72	500000		
85295	雷岩投资有限公司	雷岩投资	2015-02-16	74.49	600000		
85295	雷岩投资有限公司	雷岩投资	2015-02-17	74.7	800000	16034625	0.1185
87037	浙江大东南集团有限公司	大东南集团	2015-02-13	6.06	10000000	275424825	0.3584
89432	广州广宏股权投资基金管理有限公司	广州广宏	2015-01-26	9.05	6600000	43071485	0.05
9023466	上海丰瑞投资集团有限公司	上海丰瑞	2016-06-30	19.67	2500000		
9023466	上海丰瑞投资集团有限公司	上海丰瑞	2016-07-01	20.2	3000000	15500000	0.0554
9025681	苏州文景九鼎投资中心(有限合伙)	苏州文景	2016-07-05	35.75	1608800	4391200	0.0499
902948	广东省医药保健品进出口公司	省医保	2014-01-08	20.57	260000		
902948	广东省医药保健品进出口公司	省医保	2014-01-09	20.87	130900		
902948	广东省医药保健品进出口公司	省医保	2014-01-10	24.91	220000		
902948	广东省医药保健品进出口公司	省医保	2014-03-07	24.38	120000		
902948	广东省医药保健品进出口公司	省医保	2014-03-18	28.16	769100	9100852	0.0615
937809	中轩投资有限公司		2013-05-13	10.29	1000000		
937809	中轩投资有限公司		2014-02-10	11	5000000		
937809	中轩投资有限公司		2014-02-13	11.1	5000000		
937809	中轩投资有限公司		2014-02-27	15.39	950000	42050000	0.1752
98468	宁波德斯瑞投资有限公司	德斯瑞公司	2013-12-27	3.72	2199300		
98468	宁波德斯瑞投资有限公司	德斯瑞公司	2014-08-25	4.8	3964310		
98468	宁波德斯瑞投资有限公司	德斯瑞公司	2014-09-28	6.42	1710781		
98468	宁波德斯瑞投资有限公司	德斯瑞公司	2014-11-27	5.96	212400		
98468	宁波德斯瑞投资有限公司	德斯瑞公司	2014-12-25	5.58	2229410		
98468	宁波德斯瑞投资有限公司	德斯瑞公司	2015-01-09	5.65	1862100		
98468	宁波德斯瑞投资有限公司	德斯瑞公司	2015-03-20	7.55	10059800	23738943	0.0533
9875662	嘉兴嘉泽九鼎投资中心(有限合伙)	嘉兴嘉泽	2016-07-11	23.5	4000000	13949064	0.0437
9878609	南海创新(天津)股权投资基金合伙企业(有限合伙)	南海创新	2016-07-13	29.19	8400000	11400000	0.0475
9886555	株洲市国有资产投资控股集团有限公司	株洲国投	2016-05-13	4294	7992348		
9886555	株洲市国有资产投资控股集团有限公司	株洲国投	2016-05-16	5588	9378452		
9886555	株洲市国有资产投资控股集团有限公司	株洲国投	2016-05-17	1889	3191150		
9886555	株洲市国有资产投资控股集团有限公司	株洲国投	2016-05-19	1162	2000000		
9886555	株洲市国有资产投资控股集团有限公司	株洲国投	2016-07-15	1839	2577914	244931333	0.2905
988948	珠海普天和平电信工业有限公司	和平电信	2013-07-18	11.33	1895100		
988948	珠海普天和平电信工业有限公司	和平电信	2014-02-11	20.67	359799	39719900	0.1819
989228	华鑫国际信托有限公司	华鑫国际	2014-01-27	6.5	4619101		
989228	华鑫国际信托有限公司	华鑫国际	2014-02-10	7.03	18530000	24850900	0.0537
9898154	华建兴业投资有限公司	华建兴业	2016-07-22	17.3	12049370	19349353	0.0498
9898218	广东粤财创业投资有限公司	粤财投资	2016-07-21		10662091	0	0.0
1060363	新湖中宝股份有限公司	新湖中宝	2013-12-31		86340000	80974901	0.0448
1104398	永泰控股集团有限公司	永泰控股集团	2013-09-16	6.93	5613168		
1111098	佛山市顺德区恒之宏投资有限公司	恒之宏	2007-12-17	21.54	6600000	6700000	0.05
1115072	山东聊城鲁西化工集团有限责任公司	鲁化集团	2012-12-13		15580230	461481286	0.02
1125027	湖南省南岭化工厂	南岭化工厂	2010-11-16	29.585	2000000	92850100	0.05
112899	日本三轮株式会社	日本三轮	2015-03-27		11000000	14930200	0.0666
1133168	申能集团财务有限公司	财务公司	2013-07-22		3753000	2326488508	0.5111
1135148	安徽叉车集团有限责任公司	叉车集团	2012-07-09	8	421668		
1136217	北京汽车集团有限公司	北汽集团	2013-07-04		13260864	938446836	0.334
1142797	南京长江油运公司	南京油运	2011-02-01		16194661	808241964	
1143793	中国工商银行股份有限公司湖北省分行	工行省分行	2011-07-07		3751202	20033853	0.0534
1158401	弘毅投资产业一期基金(天津)(有限合伙)	弘毅投资	2013-05-22	8	25000000	125000000	0.0491
1159569	上海鹏欣(集团)有限公司	鹏欣集团	2013-05-21		487500	112500000	0.194
1172743	青海中金创业投资有限公司	青海中金	2012-05-23		5000000	8700000	0.023
1173688	湖南海利高新技术产业集团有限公司	海利集团	2010-02-02		2434983	78030060	0.3044
1176878	珠海铧创投资担保有限公司	珠海铧创	2009-08-12	9.27	4528326	11368005	0.1
118943	中弘矿业投资有限公司	中弘矿业	2015-03-30	5.65	34000000	168348338	0.1701
119249	江苏紫金电子集团有限公司	紫金电子	2015-01-20		53334800	197713616	0.1255
119249	江苏紫金电子集团有限公司	紫金电子	2015-03-31		25414100	59585942	0.0378
1192515	深圳市益峰源实业有限公司	益峰源	2011-09-20		5170000	16692900	0.0442
12024049	传化集团有限公司	传化集团	2016-08-09	14.71	2751889		
12025230	廊坊市投资控股集团有限公司	廊坊控股	2016-08-05	11303410.39	543300		
12025230	廊坊市投资控股集团有限公司	廊坊控股	2016-08-09	155857534.80	6300400	58173700	0.153
12025230	廊坊市投资控股集团有限公司	廊坊控股	2016-07-21	4495348.20	300000		
1208629	中国航空科技工业股份有限公司	中航科工	2009-05-04		1000000	267173240	0.5782
1214590	普林电子有限公司		2009-03-11	5.20	49069500	2580130	0.0105
1222726	深圳市益峰源实业有限公司	益峰源	2011-09-14		2580000	28242900	0.0748
1225222	大象创业投资有限公司	大象投资	2011-03-03		14938200	26261800	0.0935
1231200	兴山县水电专业公司	兴山水电	2012-05-25		1800000	17661631	0.05
1236850	中国光大银行深圳分行	光大银行	2010-03-19		5000000	26832683	0.0637
1238093	上海惠盛实业有限公司	惠盛实业	2010-11-08		4751529	4906821	0.0116
1240569	中钢物业管理有限公司		2008-09-26	4.33	729950		
